PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,AG_ECO9,EPA_REG,STATE,SAMPLE_TYPE,FLAG,CAL_INST_ID,CAL_INST_MODEL,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,CORRECTED,DO,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO_PRESSURE,FIELD_MEASUREMENT_REVIEW,LOCATION,OTH_LOCATION,PH,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE,TIME
1/26/2021,2012526,NRS18_KS_10043,6/5/2018,1,SPL,Region_07,KS,CALIB,,long cord,YSI PRODSS,Fisher,1408,,,,,,PERCENT,95.1,PERCENT,94.1,,723.1,,,,,Fisher,7,Fisher,10,27,26,,
1/26/2021,2012526,NRS18_KS_10043,6/5/2018,1,SPL,Region_07,KS,FIELDMEAS,,,,,,,,1519,Y,3.81,,,,,,,Y,X,,7.72,,,,,,,24.6,15:18
1/26/2021,2012527,NRS18_WV_10010,6/5/2018,1,SAP,Region_03,WV,CALIB,,ST-1,In situ Smartroll MP,1000 umhos/cm,1003,Distilled water,2,,,,PERCENT,100,PERCENT,100.1,,739,,,,,7,7,10,10,19.4,19.5,,
1/26/2021,2012527,NRS18_WV_10010,6/5/2018,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,515.2,Y,9.7,,,,,,,Y,X,,7.6,,,,,,,15.9,10:11
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,CALIB,,17L101231,YSI Pro DSS,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,,PERCENT,,,739.4,,,,,,,,,,,,
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7,10,10,,,,
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012528,NRS18_OK_10001,6/4/2018,1,SPL,Region_06,OK,FIELDMEAS,,,,,,,,423,Y,5.72,,,,,,,Y,X,,7.91,,,,,,,25.5,10:24
1/26/2021,2012529,NRS18_VT_10034,6/4/2018,1,NAP,Region_01,VT,CALIB,,,Hydrolab,Air,0,Fisher buffer,500,,,,PERCENT,100,PERCENT,100,,717.7,,,,,Fisher buffer,7,Fisher buffer,4,18.61,19.1,,
1/26/2021,2012529,NRS18_VT_10034,6/4/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,202.12,N,9.89,,,,,,,Y,X,,7.42,,,,,,,11.39,9:43
1/26/2021,2012530,NRS18_OK_10002,6/5/2018,1,SPL,Region_06,OK,CALIB,,06L1051AA,Ysi 6600,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012530,NRS18_OK_10002,6/5/2018,1,SPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012530,NRS18_OK_10002,6/5/2018,1,SPL,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,97.2,PERCENT,97.2,,739.4,,,,,,,,,,,,
1/26/2021,2012530,NRS18_OK_10002,6/5/2018,1,SPL,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7,10,10,,,,
1/26/2021,2012530,NRS18_OK_10002,6/5/2018,1,SPL,Region_06,OK,FIELDMEAS,,,,,,,,895,Y,6.62,,,,,,,Y,X,,7.12,,,,,,,21.27,9:34
1/26/2021,2012531,NRS18_VT_10011,6/5/2018,1,NAP,Region_01,VT,CALIB,,0312-0031,Hydrolab Compact MS,Air,0,Ricca buffer,500,,,,PERCENT,100,PERCENT,100,,716.6,,,,,Fisher buffer,7,Fisher buffer,4,19.1,18.61,,
1/26/2021,2012531,NRS18_VT_10011,6/5/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,48.5,N,9.08,,,,,,,Y,X,,6.72,,,,,,,12.9,8:35
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,CALIB,,17L101231,YSI PRO DSS,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,,1000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,,,,,,736.8,,,,,,,,,,,,
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,7,,10,,,,
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012532,NRS18_OK_10045,6/5/2018,1,SPL,Region_06,OK,FIELDMEAS,,,,,,,,667,Y,7.29,,,,,,,Y,X,,8.02,,,,,,,25,10:35
1/26/2021,2012533,NRS18_CA_10048,6/5/2018,1,WMT,Region_09,CA,CALIB,,m0467,Ysi 2030,1000,1000,,,,,,,,,,,697.2,,,,,7,7,10,10,,,,
1/26/2021,2012533,NRS18_CA_10048,6/5/2018,1,WMT,Region_09,CA,FIELDMEAS,,,,,,,,210.7,Y,8.25,,,,,,,Y,X,,8.3,,,,,,,16.3,9:20
1/26/2021,2012534,NRS18_WI_10030,6/5/2018,1,TPL,Region_05,WI,CALIB,,18e101074,YSI PRO PLUS,1000,1004,,,,,,,,,,,,,,,,4,4.06,10.04,10.04,26.6,,,
1/26/2021,2012534,NRS18_WI_10030,6/5/2018,1,TPL,Region_05,WI,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,100,PERCENT,104.4,,734.9,,,,,,,,,,,,
1/26/2021,2012534,NRS18_WI_10030,6/5/2018,1,TPL,Region_05,WI,FIELDMEAS,,,,,,,,684,Y,7.85,,,,,,,Y,X,,7.96,,,,,,,14.7,9:50
1/26/2021,2012535,NRS18_SD_10038,6/5/2018,1,NPL,Region_08,SD,CALIB,,358353,YSI EXO,SD Health Lab (microsiemens),1410,,,,,,PERCENT,93.4,PERCENT,93.4,,710.4,,,,,pH buffer Oakton,7,pH buffer Oakton,10.01,25.109,25.019,,
1/26/2021,2012535,NRS18_SD_10038,6/5/2018,1,NPL,Region_08,SD,FIELDMEAS,,,,,,,,2007,Y,7.64,,,,,,,Y,X,,8.3,,,,,,,25.16,10:27
1/26/2021,2012536,NRS18_TX_10055,6/5/2018,1,SPL,Region_06,TX,CALIB,,17H102988,YSI ProDSS,"1,000 uS/cm @ 25C","1,000",,,,,,PERCENT,99.9,PERCENT,99.9,,758.95,,,,,7.00@27.1C,7,9.98@28.4C,9.98,28.77,28.6,,
1/26/2021,2012536,NRS18_TX_10055,6/5/2018,1,SPL,Region_06,TX,FIELDMEAS,,,,,,,,546,Y,9.97,,,,,,,Y,A,,8.88,,,,,,,30,10:40
1/26/2021,2012537,NRS18_MI_10056,6/6/2018,1,UMW,Region_05,MI,CALIB,,79,YSI EXO 1,717,717,,,,,,PERCENT,97.3,,97.3,,739.8,,,,,7,7,10,10,,,,
1/26/2021,2012537,NRS18_MI_10056,6/6/2018,1,UMW,Region_05,MI,FIELDMEAS,,,,,,,,602,Y,8.84,,,,,,,Y,A,,8.09,,,,,,,,8:34
1/26/2021,2012538,NRS18_PA_10021,6/6/2018,1,NAP,Region_03,PA,CALIB,,17F103674,YSI ProDSS,1000,998,445,444,,,,PERCENT,96,PERCENT,96.6,,729.9,,,,,7.o,7,10,10,,,,
1/26/2021,2012538,NRS18_PA_10021,6/6/2018,1,NAP,Region_03,PA,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,19.5,19.1,,
1/26/2021,2012538,NRS18_PA_10021,6/6/2018,1,NAP,Region_03,PA,FIELDMEAS,,,,,,,,221.4,Y,9.09,,,,,,,Y,X,,7.23,,,,,,,13.9,8:42
1/26/2021,2012539,NRS18_CA_10011,6/6/2018,1,XER,Region_09,CA,CALIB,,m0467,Ysi 2030,1000,1000,,,,,,,,,,754,,,,,,7,7,10,10.2,,,,
1/26/2021,2012539,NRS18_CA_10011,6/6/2018,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,2347,Y,6.3,,,,,,,Y,X,,7.6,,,,,,,16.8,9:57
1/26/2021,2012540,NRS18_GA_10001,6/6/2018,1,SAP,Region_04,GA,CALIB,,400380,Hydrolab HL4,Dry probe,0,500 uS standard,500 uS,,,,PERCENT,100,PERCENT,99.8,,759.2,,,,,pH 7 standard,7,pH 4 standard,4,19.78,20,,
1/26/2021,2012540,NRS18_GA_10001,6/6/2018,1,SAP,Region_04,GA,FIELDMEAS,,,,,,,,121.9,Y,8.04,,,,,,,Y,X,,7.09,,,,,,,20.48,9:40
1/26/2021,2012541,NRS18_WV_10031,6/6/2018,1,SAP,Region_03,WV,CALIB,,ST-1,In situ Smartroll MP,1000 umhos/cm,1003,Distilled water,2,,,,PERCENT,100,PERCENT,99.9,,712,,,,,7,7,10,10,19.4,19.5,,
1/26/2021,2012541,NRS18_WV_10031,6/6/2018,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,272,Y,8.9,,,,,,,Y,X,,7.72,,,,,,,16.6,9:28
1/26/2021,2012542,NRS18_TN_10006,6/6/2018,1,SAP,Region_04,TN,CALIB,,15A101407,YSI Pro DSS,1413 uS/cm,1415 uS/cm,,,,,,PERCENT,97.7,PERCENT,97.7,,742.2,,,,,PH 7,7,pH 10,10.02,,,,
1/26/2021,2012542,NRS18_TN_10006,6/6/2018,1,SAP,Region_04,TN,FIELDMEAS,,,,,,,,151.88,N,8.42,,,,,,,Y,A,,7.45,,,,,,,24.2,12:28
1/26/2021,2012543,NRS18_OH_10033,6/6/2018,1,TPL,Region_05,OH,CALIB,,532892,Insitu smartroll,Quickcal,7957,,,,,,,,,,,,,,,,Quickcal,7.01,,,22.9,,,
1/26/2021,2012543,NRS18_OH_10033,6/6/2018,1,TPL,Region_05,OH,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,,,mg/L,8.01,,,,,,,,,,,,,,
1/26/2021,2012543,NRS18_OH_10033,6/6/2018,1,TPL,Region_05,OH,FIELDMEAS,,,,,,,,723.4,N,10.64,,,,,,,Y,A,,8.34,,,,,,,26.14,13:39
1/26/2021,2012544,NRS18_IL_10054,6/6/2018,1,TPL,Region_05,IL,CALIB,,15D100182,YSI Pro DSS,1409,1407,,,,,,PERCENT,100,PERCENT,99.1,,743.9,,,,,pH 10,10,pH 4,4,23.3,23.5,,
1/26/2021,2012544,NRS18_IL_10054,6/6/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,741,Y,7.39,,,,,,,Y,X,,8.05,,,,,,,17.8,9:04
1/26/2021,2012545,NRS18_LA_10002,6/6/2018,1,CPL,Region_06,LA,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,100,PERCENT,99.9,,759.1,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2012545,NRS18_LA_10002,6/6/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,188.7,Y,6.2,,,,,,,Y,A,,6.94,,,,,,,30.8,12:34
1/26/2021,2012546,NRS18_TN_10026,6/6/2018,1,SAP,Region_04,TN,CALIB,,15A101407,YSI Pro DSS,1413 uS/cm,1415 uS/cm,,,,,,PERCENT,97.7,,97.8,,742.1,,,,,pH 7,7,pH 10,10.01,,,,
1/26/2021,2012546,NRS18_TN_10026,6/6/2018,1,SAP,Region_04,TN,FIELDMEAS,,,,,,,,161.1,Y,8.45,,,,,,,Y,A,,7.35,,,,,,,23.9,9:44
1/26/2021,2012547,NRS18_NY_10010,6/6/2018,1,NAP,Region_02,NY,CALIB,,14L100149,YSI ProDSS,Pine Env 1413 Solution,1413,,,,,,PERCENT,94.7,PERCENT,96.9,,720.7,,,,,Pine Env 7.0 Solution,7,Pine Env 10.0 Solution,10,,,,
1/26/2021,2012547,NRS18_NY_10010,6/6/2018,1,NAP,Region_02,NY,FIELDMEAS,,,,,,,,221.1,Y,9.62,,,,,,,Y,X,,7.85,,,,,,,14.6,9:37
1/26/2021,2012548,NRS18_WV_10015,6/7/2018,1,SAP,Region_03,WV,CALIB,,ST-1,In Situ Smartroll MP,1000 umhos/cm,1003,Distilled water,2,,,,PERCENT,100,PERCENT,100.1,,723,,,,,7,7,10,10,19.4,19.5,,
1/26/2021,2012548,NRS18_WV_10015,6/7/2018,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,832.7,Y,9.7,,,,,,,Y,X,,7.82,,,,,,,13.6,10:19
1/26/2021,2012549,NRS18_OH_10012,6/7/2018,1,TPL,Region_05,OH,CALIB,,532892,Insitu smartroll,Quickcal,7957,,,,,,,,,,,,,,,,Quickcal,7.01,,,22.9,,,
1/26/2021,2012549,NRS18_OH_10012,6/7/2018,1,TPL,Region_05,OH,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,,,mg/L,8.01,,,,,,,,,,,,,,
1/26/2021,2012549,NRS18_OH_10012,6/7/2018,1,TPL,Region_05,OH,FIELDMEAS,,,,,,,,592.58,N,9.96,,,,,,,Y,A,,8.23,,,,,,,24.17,14:21
1/26/2021,2012550,NRS18_IL_10003,6/7/2018,1,TPL,Region_05,IL,CALIB,,15D100182,YSI PRO DSS,1409,1407,,,,,,PERCENT,100,PERCENT,102.8,,745.9,,,,,pH 10,10,pH 4,4,23.3,23.5,,
1/26/2021,2012550,NRS18_IL_10003,6/7/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,533,Y,6.1,,,,,,,Y,X,,8.05,,,,,,,20.5,9:48
1/26/2021,2012551,NRS18_LA_10010,6/6/2018,1,CPL,Region_06,LA,CALIB,,15D101545,YSI ProDSS,1409 uS standard,1410,,,,,,PERCENT,98,PERCENT,98,,758,,,,,pH 7.00 standard,7,pH 10.00 standard,10,23.7,23.8,,
1/26/2021,2012551,NRS18_LA_10010,6/6/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,403.2,Y,6.6,,,,,,,Y,A,,7.86,,,,,,,26.8,10:13
1/26/2021,2012552,NRS18_TN_10001,6/7/2018,1,SAP,Region_04,TN,CALIB,,15A101407,YSI Pro DSS,1413uS,1413uS,,,,,,PERCENT,100,,,,,,,,,7,7.1,10,9.9,,,,
1/26/2021,2012552,NRS18_TN_10001,6/7/2018,1,SAP,Region_04,TN,FIELDMEAS,,,,,,,,32.8,Y,8.89,,,,,,,Y,X,,6.56,,,,,,,17.8,10:05
1/26/2021,2012553,NRS18_IL_10001,6/8/2018,1,TPL,Region_05,IL,CALIB,,15D100182,YSI Pro DSS,1409,1407,,,,,,PERCENT,98.8,PERCENT,98.8,,746.9,,,,,pH 10,10.01,pH 4,4,23.3,23.5,,
1/26/2021,2012553,NRS18_IL_10001,6/8/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,575,Y,9.65,,,,,,,Y,X,,8.63,,,,,,,23.2,9:37
1/26/2021,2012554,NRS18_LA_10021,6/8/2018,1,CPL,Region_06,LA,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,100,PERCENT,99.9,,759.6,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2012554,NRS18_LA_10021,6/8/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,645,Y,9,,,,,,,Y,A,,8.05,,,,,,,30.1,11:05
1/26/2021,2012555,NRS18_LA_10013,6/10/2018,1,CPL,Region_06,LA,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,100.3,PERCENT,100.3,,762.2,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2012555,NRS18_LA_10013,6/10/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,417.2,Y,0.3,,,,,,,Y,X,,6.76,,,,,,,24.4,10:40
1/26/2021,2012556,NRS18_MI_10381,6/11/2018,1,TPL,Region_05,MI,CALIB,,E,EXO 1,,,,,,,,PERCENT,98.2,PERCENT,98.4,,746.6,,,,,,,,,,19.8,,
1/26/2021,2012556,NRS18_MI_10381,6/11/2018,1,TPL,Region_05,MI,CALIB,COND_CALIBRATION_COMMENT,,,717,717,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012556,NRS18_MI_10381,6/11/2018,1,TPL,Region_05,MI,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7,10,10ca,,,,
1/26/2021,2012556,NRS18_MI_10381,6/11/2018,1,TPL,Region_05,MI,FIELDMEAS,,,,,,,,1317,Y,6.2,,,,,,,Y,X,,7.79,,,,,,,16.48,9:15
1/26/2021,2012557,NRS18_CA_10035,6/11/2018,1,XER,Region_09,CA,CALIB,,3,YSI 6600,7,7,,,,,,PERCENT,100,PERCENT,99.5,,757.9,,,,,7,7.01,10,9.99,17.4,17.4,,
1/26/2021,2012557,NRS18_CA_10035,6/11/2018,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,1043.48,N,9.11,,,,,,,Y,A,,8.02,,,,,,,20.05,8:48
1/26/2021,2012558,NRS18_TN_10009,6/11/2018,1,SAP,Region_04,TN,CALIB,,15A101407,YSI pro DSS,1413,1387,,,,,,PERCENT,94.4,PERCENT,94.5,,717.2,,,,,7,7.01,10,10,25.1,25,,
1/26/2021,2012558,NRS18_TN_10009,6/11/2018,1,SAP,Region_04,TN,FIELDMEAS,,,,,,,,302.4,N,9.71,,,,,,,Y,X,,8.21,,,,,,,16.2,9:04
1/26/2021,2012559,NRS18_LA_10001,6/10/2018,1,CPL,Region_06,LA,CALIB,,15D101545,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,100.5,PERCENT,100.4,,764,,,,,pH 7 Standard,4,pH 10 Standard,10,23.7,23.8,,
1/26/2021,2012559,NRS18_LA_10001,6/10/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,171,Y,4.9,,,,,,,Y,A,,7.21,,,,,,,30,9:37
1/26/2021,2012560,NRS18_KS_10126,6/11/2018,1,SPL,Region_07,KS,CALIB,,short cord,YSI ProDSS,Fisher,1408,,,,,,mg/L,6.06,mg/L,6.17,,705.9,,,,,Fisher,7,Fisher,10,27,27,,
1/26/2021,2012560,NRS18_KS_10126,6/11/2018,1,SPL,Region_07,KS,FIELDMEAS,,,,,,,,396.8,Y,,,,,,,,Y,OTHER,B,9.03,,,,,,,30.3,18:04
1/26/2021,2012560,NRS18_KS_10126,6/11/2018,1,SPL,Region_07,KS,FIELDMEAS,DO_MEASUREMENT_COMMENT,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,
1/26/2021,2012561,NRS18_IL_10013,6/11/2018,1,TPL,Region_05,IL,CALIB,,15D100182,PRO DSS,1409,1409,,,,,,PERCENT,,PERCENT,98.8,,751.8,,,,,pH 10,10,pH 4,4,23.3,23.5,,
1/26/2021,2012561,NRS18_IL_10013,6/11/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,170.1,Y,5.7,,,,,,,Y,X,,8.47,,,,,,,25.5,10:08
1/26/2021,2012562,NRS18_OK_10050,6/11/2018,1,SPL,Region_06,OK,CALIB,,17L101231,Ysi prodss,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012562,NRS18_OK_10050,6/11/2018,1,SPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,1000,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012562,NRS18_OK_10050,6/11/2018,1,SPL,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,92.8,PERCENT,92.8,,706,,,,,,,,,,,,
1/26/2021,2012562,NRS18_OK_10050,6/11/2018,1,SPL,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,7,7,10,10,,,,
1/26/2021,2012562,NRS18_OK_10050,6/11/2018,1,SPL,Region_06,OK,FIELDMEAS,,,,,,,,2656,Y,6.84,,,,,,,,X,,8.27,,,,,,,33.4,16:05
1/26/2021,2012563,NRS18_IL_10030,6/10/2018,1,CPL,Region_05,IL,CALIB,,15D100182,YSI Pro DSS,1409,1409,,,,,,PERCENT,99.1,PERCENT,98.3,,752.8,,,,,pH 10,10.01,pH 4,4,23.3,23.5,,
1/26/2021,2012563,NRS18_IL_10030,6/10/2018,1,CPL,Region_05,IL,FIELDMEAS,,,,,,,,263.4,Y,2.9,,,,,,,Y,OTHER,C,7.49,,,,,,,27.5,10:16
1/26/2021,2012564,NRS18_LA_10012,6/11/2018,1,CPL,Region_06,LA,CALIB,,15D102688,YSIProDDS,SpC 1409,1409,,,,,,PERCENT,99.8,PERCENT,99.8,,738,,,,,,,,,23.7,33.8,,
1/26/2021,2012564,NRS18_LA_10012,6/11/2018,1,CPL,Region_06,LA,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2012564,NRS18_LA_10012,6/11/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,83.9,Y,7.9,,,,,,,Y,X,,6.93,,,,,,,22,10:05
1/26/2021,2012565,NRS18_NV_10012,6/11/2018,1,XER,Region_09,NV,CALIB,,,YSI,447,433,,,,,,PERCENT,,PERCENT,,,,,,,,7,6.96,10.01,10.03,,24,,
1/26/2021,2012565,NRS18_NV_10012,6/11/2018,1,XER,Region_09,NV,FIELDMEAS,,,,,,,,,,,,,,,,,,X,,,,,,,,,,
1/26/2021,2012566,NRS18_NY_10025,6/12/2018,1,NAP,Region_02,NY,CALIB,,14L100149,YSI Pro DSS,Pine Environmental,1413,,,,,,PERCENT,99,PERCENT,98.2,,752.7,,,,,Pine Environmental,7,Pine Environmental,4,,,,
1/26/2021,2012566,NRS18_NY_10025,6/12/2018,1,NAP,Region_02,NY,FIELDMEAS,,,,,,,,2391,Y,7.65,,,,,,,Y,X,,6.92,,,,,,,15.5,9:06
1/26/2021,2012567,NRS18_TX_10009,6/12/2018,1,SPL,Region_06,TX,CALIB,,17H102988,YSI ProDSS,"1,000 uS/cm @ 25C","1,000",,,,,,PERCENT,97.5,PERCENT,97.5,,740.664,,,,,7.0 @ 25C,7,10.0 @ 25C,9.99,22,22.19,,
1/26/2021,2012567,NRS18_TX_10009,6/12/2018,1,SPL,Region_06,TX,FIELDMEAS,,,,,,,,978,Y,5.76,,,,,,,Y,A,,7.93,,,,,,,28.6,8:29
1/26/2021,2012568,NRS18_ND_10015,6/12/2018,1,NPL,Region_08,ND,CALIB,,17D105911,YSI Exo,1413 nddoh solution,1412,1008 nddoh solution,1008,,,,PERCENT,93.1,PERCENT,94.2,,706.8,,,,,7.0 fisher scientific buffer,7.01,10.0 fisher scientific buffer,10.01,21,21.1,,
1/26/2021,2012568,NRS18_ND_10015,6/12/2018,1,NPL,Region_08,ND,FIELDMEAS,,,,,,,,1556,Y,3.9,,,,,,,Y,X,,7.61,,,,,,,17.13,10:30
1/26/2021,2012569,NRS18_MI_10010,6/12/2018,1,TPL,Region_05,MI,CALIB,,16E103979,YSI EXO1,,,,,,,,PERCENT,98.1,PERCENT,97.9,,746,,,,,,,,,,22.8,,
1/26/2021,2012569,NRS18_MI_10010,6/12/2018,1,TPL,Region_05,MI,CALIB,COND_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012569,NRS18_MI_10010,6/12/2018,1,TPL,Region_05,MI,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012569,NRS18_MI_10010,6/12/2018,1,TPL,Region_05,MI,FIELDMEAS,,,,,,,,666,Y,9.06,,,,,,,Y,A,,8.35,,,,,,,20.68,9:38
1/26/2021,2012570,NRS18_CA_10032,6/12/2018,1,XER,Region_09,CA,CALIB,,3,YSI 6600,7,6.999,,,,,,PERCENT,100,PERCENT,99.3,,754.8,,,,,7,7.09,10,10,17.4,17.4,,
1/26/2021,2012570,NRS18_CA_10032,6/12/2018,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,27.69,N,9.52,,,,,,,Y,A,,7.39,,,,,,,15.51,8:19
1/26/2021,2012571,NRS18_WV_10012,6/12/2018,1,SAP,Region_03,WV,CALIB,,ST1,In situ Smartroll MP,1000 umhos/cm,1000,Distilled water,2,,,,PERCENT,100,PERCENT,99.96,,714.7,,,,,7,7,10,10,19.4,19.5,,
1/26/2021,2012571,NRS18_WV_10012,6/12/2018,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,51.44,Y,9.55,,,,,,,Y,X,,7.28,,,,,,,13.86,11:18
1/26/2021,2012572,NRS18_OH_10030,6/12/2018,1,NAP,Region_05,OH,CALIB,,532892,Insitu smartroll,Quickcal,7641.7,,,,,,,,mg/L,8.21,,,,,,,Quickcal,7,,,22.7,,,
1/26/2021,2012572,NRS18_OH_10030,6/12/2018,1,NAP,Region_05,OH,FIELDMEAS,,,,,,,,218.23,N,7.25,,,,,,,Y,A,,7.48,,,,,,,19.05,10:02
1/26/2021,2012573,NRS18_LA_10014,6/12/2018,1,CPL,Region_06,LA,CALIB,,15D101545,YSI ProDDS,SpC 1409,1409,,,,,,PERCENT,100.5,PERCENT,100.5,,764,,,,,,,,,23.7,23.8,,
1/26/2021,2012573,NRS18_LA_10014,6/12/2018,1,CPL,Region_06,LA,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2012573,NRS18_LA_10014,6/12/2018,1,CPL,Region_06,LA,FIELDMEAS,,,,,,,,361.9,Y,6,,,,,,,Y,A,,8.06,,,,,,,30.6,11:46
1/26/2021,2012574,NRS18_MN_RF001,6/12/2018,1,,Region_05,MN,CALIB,,530817,Insitu,Watermark 76115,1413us,,,,,,PERCENT,100,PERCENT,100,,970.9,,,,,Oakton UUI,pH 7,Oakton UUI,pH 10,,,,
1/26/2021,2012574,NRS18_MN_RF001,6/12/2018,1,,Region_05,MN,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,22.51,22.5,,
1/26/2021,2012574,NRS18_MN_RF001,6/12/2018,1,,Region_05,MN,FIELDMEAS,,,,,,,,354.3,Y,8.75,,,,,,,Y,X,,8.75,,,,,,,16.9,9:34
1/26/2021,2012575,NRS18_OK_10051,6/12/2018,1,SPL,Region_06,OK,CALIB,,17L101231,Prodss ysi,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2012575,NRS18_OK_10051,6/12/2018,1,SPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,,
