UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,STATE,AG_ECO9,EPA_REG,SAMPLE_TYPE,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,RESULT,RESULT_UNITS,RL,MDL,ABSORBANCE,ABSORBANCE_UNITS,DATE_RECEIVED,DATE_ANALYZED,CONDITION_CODE,ANALYST,DILUTION_FACTOR,KIT_ID,NARS_FLAG
2013073,4/28/2021,NRS18_IN_10013,7/30/2018,1,IN,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX3,103666,,ug/L,0.15,0.1,1.122,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX3,ND
2013073,4/28/2021,NRS18_IN_10013,7/30/2018,1,IN,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ6,103667,,ug/L,0.15,0.1,1.042,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ6,ND
2013074,4/28/2021,NRS18_CO_10523,7/29/2018,1,CO,SPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,101666,,ug/L,0.1,0.05,1.297,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX4,ND
2013074,4/28/2021,NRS18_CO_10523,7/29/2018,1,CO,SPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,101666,,ug/L,0.15,0.1,1.05,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX4,ND
2013074,4/28/2021,NRS18_CO_10523,7/29/2018,1,CO,SPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ7,101667,,ug/L,0.15,0.1,1.135,Std. Units,8/10/2018,2/7/2019,ok,KH,,JulyZ7,ND
2013075,4/28/2021,NRS18_MO_10027,7/30/2018,1,MO,CPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX9,104206,,ug/L,0.1,0.05,0.927,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013075,4/28/2021,NRS18_MO_10027,7/30/2018,1,MO,CPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX9,104206,,ug/L,0.15,0.1,0.994,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013075,4/28/2021,NRS18_MO_10027,7/30/2018,1,MO,CPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,104207,,ug/L,0.15,0.1,1.158,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013076,4/28/2021,NRS18_CO_10011,7/29/2018,1,CO,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX3,101606,,ug/L,0.15,0.1,1.133,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX3,ND
2013076,4/28/2021,NRS18_CO_10011,7/29/2018,1,CO,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX3,101606,,ug/L,0.1,0.05,1.333,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX3,ND
2013076,4/28/2021,NRS18_CO_10011,7/29/2018,1,CO,XER,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,,101607,0.111,ug/L,0.15,0.1,1.519,Std. Units,8/21/2018,3/21/2019,ok,KH,,,L
2013077,4/28/2021,NRS18_SC_10781,7/30/2018,1,SC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,104866,,ug/L,0.1,0.05,1.283,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013077,4/28/2021,NRS18_SC_10781,7/30/2018,1,SC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,104866,,ug/L,0.15,0.1,1.064,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013077,4/28/2021,NRS18_SC_10781,7/30/2018,1,SC,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ1,104867,,ug/L,0.15,0.1,1.569,Std. Units,,3/20/2019,ok,KH,,JulyZ1,ND
2013078,4/28/2021,NRS18_OH_10009,7/30/2018,1,OH,SAP,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,889746,,ug/L,0.15,0.1,0.989,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013078,4/28/2021,NRS18_OH_10009,7/30/2018,1,OH,SAP,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,889746,,ug/L,0.1,0.05,1.299,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013078,4/28/2021,NRS18_OH_10009,7/30/2018,1,OH,SAP,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,889747,,ug/L,0.15,0.1,1.051,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013079,4/28/2021,NRS18_NH_10007,7/30/2018,1,NH,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX1,100946,,ug/L,0.15,0.1,1.126,Std. Units,8/24/2018,1/28/2019,ok,KH,,JulyX1,ND
2013079,4/28/2021,NRS18_NH_10007,7/30/2018,1,NH,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX1,100946,,ug/L,0.1,0.05,1.247,Std. Units,8/24/2018,1/28/2019,ok,KH,,JulyX1,ND
2013079,4/28/2021,NRS18_NH_10007,7/30/2018,1,NH,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ1,100947,,ug/L,0.15,0.1,1.541,Std. Units,,3/20/2019,ok,KH,,JulyZ1,ND
2013080,4/28/2021,NRS18_CO_10975,7/30/2018,1,CO,SPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,895726,,ug/L,0.1,0.05,0.894,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013080,4/28/2021,NRS18_CO_10975,7/30/2018,1,CO,SPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,895726,,ug/L,0.15,0.1,1.01,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013080,4/28/2021,NRS18_CO_10975,7/30/2018,1,CO,SPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,895727,,ug/L,0.15,0.1,1.138,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013081,4/28/2021,NRS18_MI_10005,7/31/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,893706,,ug/L,0.15,0.1,1.021,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX4,ND
2013081,4/28/2021,NRS18_MI_10005,7/31/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,893706,,ug/L,0.1,0.05,1.305,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX4,ND
2013081,4/28/2021,NRS18_MI_10005,7/31/2018,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ6,893707,,ug/L,0.15,0.1,1.092,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ6,ND
2013082,4/28/2021,NRS18_VT_10001,7/31/2018,2,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,101066,,ug/L,0.15,0.1,1.046,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013082,4/28/2021,NRS18_VT_10001,7/31/2018,2,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,101066,,ug/L,0.1,0.05,0.964,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013082,4/28/2021,NRS18_VT_10001,7/31/2018,2,VT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,101067,,ug/L,0.15,0.1,1.129,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013083,4/28/2021,NRS18_ND_10004,7/31/2018,1,ND,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX1,103746,,ug/L,0.15,0.1,0.962,Std. Units,9/14/2018,1/28/2019,ok,KH,,JulyX1,ND
2013083,4/28/2021,NRS18_ND_10004,7/31/2018,1,ND,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX1,103746,,ug/L,0.1,0.05,1.27,Std. Units,9/14/2018,1/28/2019,ok,KH,,JulyX1,ND
2013083,4/28/2021,NRS18_ND_10004,7/31/2018,1,ND,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,103747,,ug/L,0.15,0.1,1.153,Std. Units,,2/6/2019,ok,KH,,JulyZ5,ND
2013084,4/28/2021,NRS18_NY_10038,7/31/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX5,897026,,ug/L,0.15,0.1,1.008,Std. Units,9/7/2018,1/30/2019,ok,KH,,JulyX5,ND
2013084,4/28/2021,NRS18_NY_10038,7/31/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX5,897026,,ug/L,0.1,0.05,1.033,Std. Units,9/7/2018,1/30/2019,ok,KH,,JulyX5,ND
2013084,4/28/2021,NRS18_NY_10038,7/31/2018,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ9,897027,,ug/L,0.15,0.1,1.059,Std. Units,8/24/2018,2/7/2019,ok,KH,,JulyZ9,ND
2013085,4/28/2021,NRS18_NE_10009,7/31/2018,1,NE,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,883606,0.158,ug/L,0.15,0.1,0.871,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,
2013085,4/28/2021,NRS18_NE_10009,7/31/2018,1,NE,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,883606,,ug/L,0.1,0.05,1.041,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013085,4/28/2021,NRS18_NE_10009,7/31/2018,1,NE,SPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ6,883607,0.096,ug/L,0.15,0.1,0.965,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ6,L
2013086,4/28/2021,NRS18_IN_10010,7/31/2018,1,IN,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,103646,,ug/L,0.1,0.05,0.93,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013086,4/28/2021,NRS18_IN_10010,7/31/2018,1,IN,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,103646,,ug/L,0.15,0.1,1.042,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013086,4/28/2021,NRS18_IN_10010,7/31/2018,1,IN,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,103647,,ug/L,0.15,0.1,1.145,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013087,4/28/2021,NRS18_OH_10032,7/30/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,889806,,ug/L,0.1,0.05,0.952,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013087,4/28/2021,NRS18_OH_10032,7/30/2018,1,OH,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,889806,,ug/L,0.15,0.1,1.045,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013087,4/28/2021,NRS18_OH_10032,7/30/2018,1,OH,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,889807,,ug/L,0.15,0.1,1.143,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013088,4/28/2021,NRS18_CO_10046,7/30/2018,1,CO,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX3,895906,,ug/L,0.15,0.1,1.0104,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX3,ND
2013088,4/28/2021,NRS18_CO_10046,7/30/2018,1,CO,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX3,895906,,ug/L,0.1,0.05,1.239,Std. Units,8/21/2018,1/29/2019,ok,KH,,JulyX3,ND
2013088,4/28/2021,NRS18_CO_10046,7/30/2018,1,CO,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,895907,,ug/L,0.15,0.1,1.168,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013089,4/28/2021,NRS18_SC_10012,7/31/2018,1,SC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,101846,,ug/L,0.15,0.1,1.03,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013089,4/28/2021,NRS18_SC_10012,7/31/2018,1,SC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,101846,,ug/L,0.1,0.05,1.281,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013089,4/28/2021,NRS18_SC_10012,7/31/2018,1,SC,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ2,101847,,ug/L,0.15,0.1,0.984,Std. Units,8/24/2018,2/5/2019,ok,KH,,JulyZ2,ND
2013090,4/28/2021,NRS18_MO_10009,7/31/2018,1,MO,CPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX7,104126,0.097,ug/L,0.15,0.1,0.95,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,L
2013090,4/28/2021,NRS18_MO_10009,7/31/2018,1,MO,CPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX7,104126,,ug/L,0.1,0.05,0.964,Std. Units,8/24/2018,1/31/2019,ok,KH,,JulyX7,ND
2013090,4/28/2021,NRS18_MO_10009,7/31/2018,1,MO,CPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,104127,,ug/L,0.15,0.1,1.116,Std. Units,8/22/2018,2/6/2019,ok,KH,,JulyZ5,ND
2013091,4/28/2021,NRS18_OK_10007,7/31/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX9,893346,0.066,ug/L,0.1,0.05,0.801,Std. Units,9/14/2018,2/1/2019,ok,KH,,JulyX9,L
2013091,4/28/2021,NRS18_OK_10007,7/31/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX1,893346,,ug/L,0.15,0.1,0.998,Std. Units,9/14/2018,1/28/2019,ok,KH,,JulyX1,ND
2013091,4/28/2021,NRS18_OK_10007,7/31/2018,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ4,893347,,ug/L,0.15,0.1,1.089,Std. Units,9/7/2018,2/6/2019,ok,KH,,JulyZ4,ND
2013092,4/28/2021,NRS18_CT_10006,7/31/2018,1,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX9,104426,,ug/L,0.15,0.1,1.053,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013092,4/28/2021,NRS18_CT_10006,7/31/2018,1,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX9,104426,,ug/L,0.1,0.05,1.013,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013092,4/28/2021,NRS18_CT_10006,7/31/2018,1,CT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ6,104427,,ug/L,0.15,0.1,1.067,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ6,ND
2013093,4/28/2021,NRS18_OK_10009,7/31/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX1,893366,,ug/L,0.15,0.1,1.069,Std. Units,9/14/2018,1/28/2019,ok,KH,,JulyX1,ND
2013093,4/28/2021,NRS18_OK_10009,7/31/2018,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX1,893366,0.062,ug/L,0.1,0.05,1.085,Std. Units,9/14/2018,1/28/2019,ok,KH,,JulyX1,L
2013093,4/28/2021,NRS18_OK_10009,7/31/2018,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ3,893367,0.1,ug/L,0.15,0.1,1.041,Std. Units,9/7/2018,2/6/2019,ok,KH,,JulyZ3,L
2013094,4/28/2021,NRS18_OR_10002,7/31/2018,1,OR,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX4,102326,,ug/L,0.1,0.05,1.357,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013094,4/28/2021,NRS18_OR_10002,7/31/2018,1,OR,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX4,102326,,ug/L,0.15,0.1,1.054,Std. Units,8/24/2018,1/29/2019,ok,KH,,JulyX4,ND
2013094,4/28/2021,NRS18_OR_10002,7/31/2018,1,OR,WMT,Region_10,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,102327,,ug/L,0.15,0.1,1.117,Std. Units,,2/6/2019,ok,KH,,JulyZ5,ND
2013095,4/28/2021,NRS18_NY_10026,8/1/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,AugX7,897906,,ug/L,0.15,0.1,1.604,Std. Units,9/7/2018,2/15/2019,ok,KH,,AugX7,ND
2013095,4/28/2021,NRS18_NY_10026,8/1/2018,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,AugX7,897906,,ug/L,0.1,0.05,0.939,Std. Units,9/7/2018,2/15/2019,ok,KH,,AugX7,ND
2013095,4/28/2021,NRS18_NY_10026,8/1/2018,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,AugZ5,897907,,ug/L,0.15,0.1,1.345,Std. Units,8/24/2018,2/12/2019,ok,KH,,AugZ5,ND
2013096,4/28/2021,NRS18_VT_10015,8/1/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,AugX3,896086,,ug/L,0.1,0.05,0.991,Std. Units,8/24/2018,2/11/2019,ok,KH,,AugX3,ND
2013096,4/28/2021,NRS18_VT_10015,8/1/2018,1,VT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,AugX3,896086,,ug/L,0.15,0.1,1.547,Std. Units,8/24/2018,2/11/2019,ok,KH,,AugX3,ND
2013096,4/28/2021,NRS18_VT_10015,8/1/2018,1,VT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,AugZ5,896087,,ug/L,0.15,0.1,1.425,Std. Units,8/21/2018,2/12/2019,ok,KH,,AugZ5,ND
2013097,4/28/2021,NRS18_IN_10001,8/1/2018,1,IN,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,AugX3,898586,,ug/L,0.1,0.05,0.933,Std. Units,8/24/2018,2/11/2019,ok,KH,,AugX3,ND
2013097,4/28/2021,NRS18_IN_10001,8/1/2018,1,IN,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,AugX3,898586,,ug/L,0.15,0.1,1.39,Std. Units,8/24/2018,2/11/2019,ok,KH,,AugX3,ND
2013097,4/28/2021,NRS18_IN_10001,8/1/2018,1,IN,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,AugZ8,898587,,ug/L,0.15,0.1,1.592,Std. Units,8/22/2018,2/13/2019,ok,KH,,AugZ8,ND
2013098,4/28/2021,NRS18_WA_10522,7/31/2018,1,WA,XER,Region_10,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX9,103926,,ug/L,0.1,0.05,0.978,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013098,4/28/2021,NRS18_WA_10522,7/31/2018,1,WA,XER,Region_10,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX9,103926,,ug/L,0.15,0.1,1.076,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013098,4/28/2021,NRS18_WA_10522,7/31/2018,1,WA,XER,Region_10,MICZ,EnviroScience,WATER,REGULAR,MICZ,AugZ8,103927,,ug/L,0.15,0.1,1.65,Std. Units,8/21/2018,2/13/2019,ok,KH,,AugZ8,ND
2013099,4/28/2021,NRS18_WA_10008,7/27/2018,1,WA,XER,Region_10,MICX,EnviroScience,WATER,REGULAR,MICX,JulyX9,103886,,ug/L,0.15,0.1,1.064,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013099,4/28/2021,NRS18_WA_10008,7/27/2018,1,WA,XER,Region_10,MICX,EnviroScience,WATER,REGULAR,CYLSPER,JulyX9,103886,,ug/L,0.1,0.05,1.014,Std. Units,8/24/2018,2/1/2019,ok,KH,,JulyX9,ND
2013099,4/28/2021,NRS18_WA_10008,7/27/2018,1,WA,XER,Region_10,MICZ,EnviroScience,WATER,REGULAR,MICZ,JulyZ5,103887,,ug/L,0.15,0.1,1.108,Std. Units,8/21/2018,2/6/2019,ok,KH,,JulyZ5,ND
